id,cause,jivdate,images1,terrain,comments,jivreport,spillvolume,incidentsite,GeoID,location,country,"city,country",geo_longitude,geo_latitude,geo_accuracy,datereported,cleanupcompleted
729047_14in_Okordia-Rumuekpe_pipeline_at_Ikarama_JIV.pdf,Sabotage/Theft,10/23/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/729047_14in_Okordia-Rumuekpe_pipeline_at_Ikarama_Photos.pdf,Land,Access for recovery of spilled volume denied by community following work suspension on 18th October 2011 due to community issues. Community issues resolved 2nd November 2011 and security clearance obtained 9th November 2011. This is the 12th sabotage incident at Ikarama since the beginning of August 2011. Post Cleanup Inspection completed on 8th February 2012.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/729047_14in_Okordia-Rumuekpe_pipeline_at_Ikarama_JIV.pdf,67.96,"14"" Okordia - Rumuekpe Pipeline at Ikarama ",193,Ikarama,Nigeria,"Ikarama, Nigeria",5.84782,7.61163,50,10/20/2011,Containment in place. Recovery of spilled volume planned to commence on 10th November 2011.  Recovery of spilled volume was completed on 26th November 2011.  Cleanup of residual impacted area was completed on 16th December 2011.
731764_6in_ObigboNorth-Ogale_pipeline_at_KomKom_JIV.pdf,Sabotage/Theft,10/27/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/731764_6in_ObigboNorth-Ogale_pipeline_at_KomKom_Photos.pdf,Land,Post Cleanup inspection completed on 25th January 2012.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/731764_6in_ObigboNorth-Ogale_pipeline_at_KomKom_JIV.pdf,0.8,"6"" Obigbo North - Ogale Pipeline at Komkom ",194,Komkom,Nigeria,"Komkom, Nigeria",8.67425,9.08457,9,10/26/2011,No recoverable oil was found on site.  Cleanup of residual impacted area was completed on 6th December 2011.
7327784_10in_DiebuCreek_pipeline_at_Oporoma_JIV.pdf,Sabotage/Theft,11/8/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/7327784_10in_DiebuCreek_pipeline_at_Oporoma_Photos.pdf,Swamp,"JIV commenced on 8th and was completed on 9th November, 2011.",http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/7327784_10in_DiebuCreek_pipeline_at_Oporoma_JIV.pdf,103.7,"10"" Diebu creek Pipeline at Oporoma ",195,Oporoma,Nigeria,"Oporoma, Nigeria",8.67425,9.08457,9,10/28/2011,Recovery of spilled volume commenced on 14th November 2011.
734072_KanboWell5L_Flowline_at_Egbemo_Angalabiri_JIV.pdf,Operational,11/3/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/734072_KanboWell5L_Flowline_at_Egbemo_Angalabiri_Photos.pdf,Swamp,"The JIV was conducted in two phase, first to estimate the spill volume and two weeks later, following recovery and exposure of the line, to determine cause of spill. Cleanup of residual impacted area planned for completion in February 2012. Overall schedule considers community contracting and the difficult work terrain.",http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/734072_KanboWell5L_Flowline_at_Egbemo_Angalabiri_JIV.pdf,17.93,Kanbo Well 5L Right of Way,196,Kanbo,Nigeria,"Kanbo, Nigeria",8.67425,9.08457,9,10/31/2011,Recovery of spilled volume commenced on 7th November 2011 and was completed on 26th November 2011.
734069_24in_UPS-Rapele_Trunkline_at_Uvwiamuge_JIV.pdf,Operational,11/1/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/734069_24in_UPS-Rapele_Trunkline_at_Uvwiamuge_Photos.pdf,Land,Cleanup of residual impacted area planned for completion in February 2012. SPDC is awaiting response from the community on nomination of a suitable contractor.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/734069_24in_UPS-Rapele_Trunkline_at_Uvwiamuge_JIV.pdf,4.76,"24"" Ughelli Pumping Station -Rapele Pipeline  at  Uvwiamuge ",197, Uvwiamuge,Nigeria," Uvwiamuge, Nigeria",8.67425,9.08457,9,10/31/2011,No recoverable oil was found on site.
733753_8in_Nkali-ImoRiver_pipeline_at_Odagwa_JIV.pdf,Sabotage/Theft,11/21/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/733753_8in_Nkali-ImoRiver_pipeline_at_Odagwa_Photos.pdf,Land,Delay due to security issues which were only resolved in November 2011. Post Cleanup inspection completed on 31st January 2012.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/733753_8in_Nkali-ImoRiver_pipeline_at_Odagwa_JIV.pdf,2.5,8” Nkali – Imo River Pipeline Odagwa,198,Nkali,Nigeria,"Nkali, Nigeria",14.17042,12.34,50,10/31/2011,No recoverable oil was found on site. Cleanup of residual impacted area was completed on 6th January 2012.
736444_16in_Utorogu-Ughelli_PumpingStation_Pipeline_at_Iwhrekan_JIV.pdf,Operational,10/31/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/736444_16in_Utorogu-Ughelli_PumpingStation_Pipeline_at_Iwhrekan_Photos.pdf,Land,Cleanup of residual impacted area planned for completion in February 2012. Overall schedule considers community contracting. SPDC is awaiting response from the community on nomination of a suitable contractor.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/736444_16in_Utorogu-Ughelli_PumpingStation_Pipeline_at_Iwhrekan_JIV.pdf,9.03,16'' UPS - Utorogu T/L at Iwhrekan ,199,Iwhrekan,Nigeria,"Iwhrekan, Nigeria",8.67425,9.08457,9,10/31/2011,Recovery of spilled volume commenced on 1st November 2011 and was completed on 21st November 2011.
709344_Opukushi_Well_34_Flowline_at_Agbidiama_&_Egbemo_Angalabiri_JIV_Report.pdf,Operational,9/6/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/709344_Opukushi_Well_34_Flowline_at_Agbidiama_&_Egbemo_Angalabiri_Photos.pdf,Swamp,Post Cleanup inspection completed on 12th October 2011.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/709344_Opukushi_Well_34_Flowline_at_Agbidiama_&_Egbemo_Angalabiri_JIV_Report.pdf,4.64,Well 34T Flowline at Opukushi ,200,Opukushi,Nigeria,"Opukushi, Nigeria",8.67425,9.08457,9,9/1/2011,Containment in place. Recovery of spilled volume completed on 18th September 2011. Cleanup of residual impacted area completed on 23rd of September 2011.
709129_14inch_Okordia_Rumuekpe_Pipeline_at_Ikarama_JIV_Report.pdf,Sabotage/Theft,9/9/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/709129_14inch_Okordia_Rumuekpe_Pipeline_at_Ikarama_Photos.pdf,Land,This is the 10th sabotage incident at Ikarama since the beginning of August 2011. Schedule revised due to a nationwide industrial action by labour unions in January 2012. Post Cleanup Inspection completed on 8th February 2012.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/709129_14inch_Okordia_Rumuekpe_Pipeline_at_Ikarama_JIV_Report.pdf,68.7,"14"" Okordia-Rumuekpe  Pipeline at Ikarama ",201,Ikarama,Nigeria,"Ikarama, Nigeria",5.84782,7.61163,50,9/3/2011,Recovery of spilled volume commenced on 12th September 2011 and was completed on 26th November 2011. Cleanup of residual impacted area was completed on 16th December 2011.
709916_18inch_Assa_Rumuekpe_Pipeline_at_Elele_Alimini_JIV_Report.pdf,Sabotage/Theft,9/13/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/709916_18inch_Assa_Rumuekpe_Pipeline_at_Elele_Alimini_Photos.pdf,Land,Post cleanup inspection completed on 24th October 2011.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/709916_18inch_Assa_Rumuekpe_Pipeline_at_Elele_Alimini_JIV_Report.pdf,155,"18"" Assa-Rumuekpe Pipeline at Elele-Amini ",202,Elele-Amini,Nigeria,"Elele-Amini, Nigeria",6.813925,5.100455,39,9/5/2011,Recovery of spilled volume completed on 14th September 2011. Cleanup of residual impacted area completed on 20th September 2011.
711029_Batan_Well_4T_6inch_Flowline_at_Batan_JIV_Report.pdf,Operational,9/12/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/711029_Batan_Well_4T_6inch_Flowline_at_Batan_Photos.pdf,Swamp,JIV recommends no cleanup action required. Closed.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/711029_Batan_Well_4T_6inch_Flowline_at_Batan_JIV_Report.pdf,1.22,Well 4T Flowline at Batan ,203,Batan,Nigeria,"Batan, Nigeria",11.691208,8.835931,40,9/7/2011,No recoverable oil was found on site.
713673_NunRiver_Well_15_Flowline_at_Onyonma_JIV_Report.pdf,Sabotage/Theft,9/14/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/713673_NunRiver_Well_15S_Flowline_at_Onyonma_Photos.pdf,Swamp,"The cleanup of residual impacted areas, which was originally planned for completion in October 2011, was suspended due to denial of access by the community. Site re-impacted following the Nun River Well 15 Flowline leak incident at Onyonma on 21st December 2011. This incident is now closed. Clean up progress monitoring shall be via entry for the more recent incident of 21Jan2012.",http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/713673_NunRiver_Well_15_Flowline_at_Onyonma_JIV_Report.pdf,3.5,Nun River Well 15 Flowline at Onyonma ,204,Onyonma,Nigeria,"Onyonma, Nigeria",8.67425,9.08457,9,9/8/2011,Containment in place. Recovery of spilled volume commenced on 27th September 2011 and was completed on 16th October 2011. Cleanup of residual impacted area was completed on 18th December 2011.
712898_ImoRiver_III_Well_1T_Flowline_at_Ipu-West_JIV_Report.pdf,Sabotage/Theft,9/14/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/712898_ ImoRiver_III_Well_1T_Flowline_at_Ipu-West_Photos.pdf,Land,Post Cleanup Inspection completed on 30th November 2011.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/712898_ImoRiver_III_Well_1T_Flowline_at_Ipu-West_JIV_Report.pdf,11.3,Imo River 3 Well 1 Flowline at Ipu-West ,205,Ipu-West,Nigeria,"Ipu-West, Nigeria",8.67425,9.08457,9,9/12/2011,Recovery of spilled volume commenced on 24th September 2011 and was completed on 25th September 2011. Cleanup of residual impacted area completed on 10th October 2011.
713460_Adibawa_Well_10S_Flowline_at_Edagberi_JIV_Report .pdf,Sabotage/Theft,9/15/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/713460_Adibawa_Well_10S_Flowline_at_Edagberi_Photos.pdf,Land,Schedule revised due to a nationwide industrial action by labour unions in January 2012. Post Cleanup Inspection completed on 8th February 2012.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/713460_Adibawa_Well_10S_Flowline_at_Edagberi_JIV_Report .pdf,1,Adibawa Well 10 S Flowline at Edagberi ,206,Edagberi,Nigeria,"Edagberi, Nigeria",8.67425,9.08457,9,9/13/2011,No recoverable oil was found on site. Cleanup of residual impacted area completed on 18th November 2011.
713692_Akaso_Well_10S_Flowline_at_Mbiama_JIV_Report.pdf,Sabotage/Theft,9/16/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/713692_Akaso_Well_10S_Flowline_at_Mbiama_Photos.pdf,Swamp,Post Cleanup Inspection completed on 24th November 2011.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/713692_Akaso_Well_10S_Flowline_at_Mbiama_JIV_Report.pdf,0.81,Akaso Well 10S Flowline at Mbiama ,207,Mbiama,Nigeria,"Mbiama, Nigeria",6.39613,5.07548,50,9/13/2011,No recoverable oil was found on site and reassessment revealed no residual impact.
714936_JonesCreek_Wellhead_23SL_at_Kokodiagbene_JIV.pdf,Sabotage/Theft,9/20/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/714936_JonesCreek_Wellhead_23SL_at_Kokodiagbene_Photos.pdf,Swamp,Post Cleanup Inspection completed on 6th December 2011.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/714936_JonesCreek_Wellhead_23SL_at_Kokodiagbene_JIV.pdf,9.88,Jones Creek Well Head 23S/L at Kokodiagbene ,208,Kokodiagbene,Nigeria,"Kokodiagbene, Nigeria",8.67425,9.08457,9,9/16/2011,Recovery completed on the 30th of September 2011. Cleanup of residual impacted area commenced on 17th November 2011 and was completed on 21st November 2011.
715039_20in_Kolocreek-Rumuekpe_Pipeline_at_Ogbogolo_JIV.pdf,Operational,9/23/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/715039_20in_Kolocreek-Rumuekpe_Pipeline_at_Ogbogolo_Photos.pdf,Land,Post Cleanup Inspection completed on  23rd November 2011.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/715039_20in_Kolocreek-Rumuekpe_Pipeline_at_Ogbogolo_JIV.pdf,36,"20"" Kolocreek-Rumuekpe Pipeline at Ogbogolo ",209,Ogbogolo,Nigeria,"Ogbogolo, Nigeria",8.67425,9.08457,9,9/18/2011,Containment in place. Recovery of spilled volume commenced on 26th September 2011 and was completed on 29th September 2011. Cleanup of residual impacted area commenced on 20th October 2011 and was completed on 14th November 2011.
715086_28_in_Trans_Forcados_Pipeline_at_Batan_ JIV.pdf,Operational,9/23/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/715086_28_in_Trans_Forcados_Pipeline_at_Batan_Photos.pdf,Swamp,"Cleanup of residual impacted area was planned for completion in December 2011. Overall schedule considered community contracting and the difficult work terrain, particularly during the rainy season.  Post Cleanup Inspection completed on 21st December 2011.",http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/715086_28_in_Trans_Forcados_Pipeline_at_Batan_ JIV.pdf,8.79,"28"" Trans Forcados Pipeline at Batan axis ",210,Batan axis,Nigeria,"Batan axis, Nigeria",11.691208,8.835931,39,9/19/2011,No recoverable oil was found on site. Cleanup of residual impacted area commenced on 3rd December 2011 and was completed on  20th December 2011.
716037_6in_ObigboNorth-Ogale_Pipeline_at_Ogale_JIV.pdf,Sabotage/Theft,9/22/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/716037_6in_ObigboNorth-Ogale_Pipeline_at_Ogale_Photos.pdf,Land,JIV recommends no cleanup action required. Closed.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/716037_6in_ObigboNorth-Ogale_Pipeline_at_Ogale_JIV.pdf,0.95,"6"" Obigbo North - Ogale Pipeline at Ogale ",211,Ogale,Nigeria,"Ogale, Nigeria",5.92987,5.46164,40,9/21/2011,No recoverable oil was found on site.
717071_6in_ObigboNorth-Ogale_Pipeline_at_Ogale_JIV.pdf,Sabotage/Theft,9/24/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/717071_6in_ObigboNorth-Ogale_Pipeline_at_Ogale_Photos.pdf,Land,JIV recommends no cleanup action required. Closed.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/717071_6in_ObigboNorth-Ogale_Pipeline_at_Ogale_JIV.pdf,0.41,"6"" Obigbo North Pipeline at Ogale ",212,Ogale,Nigeria,"Ogale, Nigeria",5.92987,5.46164,40,9/23/2011,No recoverable oil was found on site.
719764_20in_Buguma-Alakiri_pipeline_at_Abiama_JIV.pdf,Sabotage/Theft,10/4/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/719764_20in_Buguma-Alakiri_pipeline_at_Abiama_Photos.pdf,Swamp,JIV recommends no cleanup action required. Closed.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/719764_20in_Buguma-Alakiri_pipeline_at_Abiama_JIV.pdf,0,"20"" Buguma-Alakiri Pipeline at Abiama ",213,Abiama,Nigeria,"Abiama, Nigeria",7.82587,5.63344,50,9/28/2011,No recoverable oil was found on site.
719935_Escravos_ Well3T_at_Ogidigben_ JIV.pdf,Operational,9/30/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/719935_Escravos_ Well3T_at_Ogidigben_Photos.pdf,Land,Post Cleanup Inspection completed on 30th November 2011.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/719935_Escravos_ Well3T_at_Ogidigben_ JIV.pdf,1.33,Well 3T at Escravos ,214,Escravos,Nigeria,"Escravos, Nigeria",8.67425,9.08457,9,9/29/2011,Recovery of spilled volume commenced on 30th September 2011 and was completed on 1st October 2011 . Cleanup of residual impacted area completed on 2nd October 2011.
722516_CawthorneChannel3_Well43S_flowline_at_Moneykiri_JIV.pdf,Sabotage/Theft,10/6/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/722516_CawthorneChannel3_Well43S_flowline_at_Moneykiri_Photos.pdf,Swamp,Post Cleanup Inspection completed on 24th November  2011.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/722516_CawthorneChannel3_Well43S_flowline_at_Moneykiri_JIV.pdf,1.8,Cawthorne Channel Well 43S Flowline at Cawthorne Channel ,215,Cawthorne Channel,Nigeria,"Cawthorne Channel, Nigeria",8.67425,9.08457,9,9/30/2011,Recovery of spilled volume completed on 8th October 2011. Cleanup of residual impacted area commenced on 25th October 2011 and was completed on 30th October 2011.
